run_data_dir,method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
data\baseline\2,lsb,cover_vs_stego,cover,stego,00599.png,0.0,0.35,0.0,0.8,0.0,0.5,0.5,0.5333333333333333,0.35,0.8,0.5,0.0333333333333333,0.5166666666666666,0.1808333333333333,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.425,1.0,0.5,0.0333333333333333,0.5166666666666666,0.2195833333333333,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,00799.png,0.15,0.1,0.2,0.2,0.25,0.0,0.5,0.5,-0.05,0.0,-0.25,0.0,0.5,-0.025,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,00899.png,0.0,0.275,0.0,0.8,0.0,0.25,0.5,0.5,0.275,0.8,0.25,0.0,0.5,0.1375,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,00999.png,0.0,0.275,0.0,0.5,0.0,0.5,0.5333333333333333,0.7000000000000001,0.275,0.5,0.5,0.1666666666666667,0.6166666666666667,0.1695833333333333,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,01099.png,0.025,0.525,0.1,1.0,0.0,0.75,0.5,0.5,0.5,0.9,0.75,0.0,0.5,0.25,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,01199.png,0.0,0.375,0.0,0.9,0.0,0.5,0.5,0.6,0.375,0.9,0.5,0.0999999999999999,0.55,0.20625,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.4,0.25,0.0,0.5,0.5,-0.3,-1.2000000000000002,-0.25,0.0,0.5,-0.15,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,01399.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\2,lsb,cover_vs_stego,cover,stego,01499.png,0.0,0.325,0.0,0.9,0.0,0.25,0.5,0.5,0.325,0.9,0.25,0.0,0.5,0.1625,,,,,,,,
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,-0.0333333333333333,0.5166666666666666,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5333333333333333,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.175,0.175,0.5,0.5,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\2,lsb,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\2,original,cover_vs_stego,cover,stego,00099.png,0.0,0.575,0.0,1.0,0.0,0.75,0.5,0.5,0.575,1.0,0.75,0.0,0.5,0.2875,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00199.png,0.1,0.3,0.4,0.6,0.25,0.5,0.5,0.5,0.1999999999999999,0.1999999999999999,0.25,0.0,0.5,0.0999999999999999,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00299.png,0.0,0.15,0.0,0.3,0.0,0.0,0.5,0.5333333333333333,0.15,0.3,0.0,0.0333333333333333,0.5166666666666666,0.0774999999999999,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00499.png,0.0,0.225,0.0,0.5,0.0,0.25,0.5,0.5333333333333333,0.225,0.5,0.25,0.0333333333333333,0.5166666666666666,0.1162499999999999,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00599.png,0.0,0.35,0.0,0.8,0.0,0.5,0.5333333333333333,0.5,0.35,0.8,0.5,-0.0333333333333333,0.5166666666666666,0.1808333333333333,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5,0.425,1.0,0.5,0.0,0.5,0.2125,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00799.png,0.15,0.1,0.2,0.2,0.25,0.0,0.5,0.5,-0.05,0.0,-0.25,0.0,0.5,-0.025,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00899.png,0.0,0.25,0.0,0.7,0.0,0.25,0.5,0.5333333333333333,0.25,0.7,0.25,0.0333333333333333,0.5166666666666666,0.1291666666666666,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,00999.png,0.0,0.3,0.0,0.5,0.0,0.5,0.5666666666666668,0.6,0.3,0.5,0.5,0.0333333333333332,0.5833333333333334,0.175,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,01099.png,0.025,0.525,0.1,1.0,0.0,0.75,0.5,0.5,0.5,0.9,0.75,0.0,0.5,0.25,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,01199.png,0.0,0.375,0.0,0.9,0.0,0.5,0.5,0.5333333333333333,0.375,0.9,0.5,0.0333333333333333,0.5166666666666666,0.1937499999999999,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.4,0.25,0.0,0.5,0.5,-0.3,-1.2000000000000002,-0.25,0.0,0.5,-0.15,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,01399.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\2,original,cover_vs_stego,cover,stego,01499.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5,0.4,0.9,0.5,0.0,0.5,0.2,,,,,,,,
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0666666666666666,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.6
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0333333333333333,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5666666666666667
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.0333333333333333,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5333333333333333
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.15,0.15,0.5,0.5,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\2,original,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00099.png,0.0,0.15,0.0,0.5,0.0,0.25,0.5,0.5,0.15,0.5,0.25,0.0,0.5,0.075,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00199.png,0.1,0.0,0.4,0.0,0.25,0.0,0.5,0.5,-0.1,-0.4,-0.25,0.0,0.5,-0.05,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00299.png,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00399.png,0.0,0.075,0.0,0.2,0.0,0.25,0.5,0.5,0.075,0.2,0.25,0.0,0.5,0.0375,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00499.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00599.png,0.0,0.125,0.0,0.5,0.0,0.25,0.5333333333333333,0.5,0.125,0.5,0.25,-0.0333333333333333,0.5166666666666666,0.0645833333333333,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.425,1.0,0.5,0.0333333333333333,0.5166666666666666,0.2195833333333333,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00799.png,0.15,0.25,0.2,0.8,0.25,0.5,0.5,0.5,0.0999999999999999,0.6000000000000001,0.25,0.0,0.5,0.0499999999999999,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00899.png,0.0,0.075,0.0,0.2,0.0,0.25,0.5,0.5,0.075,0.2,0.25,0.0,0.5,0.0375,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,00999.png,0.0,0.1,0.0,0.4,0.0,0.0,0.6333333333333334,0.5,0.1,0.4,0.0,-0.1333333333333334,0.5666666666666667,0.0566666666666666,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,01099.png,0.025,0.175,0.1,0.6,0.0,0.25,0.5,0.5,0.15,0.5,0.25,0.0,0.5,0.075,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,01199.png,0.0,0.075,0.0,0.2,0.0,0.0,0.5,0.5,0.075,0.2,0.0,0.0,0.5,0.0375,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.3,0.25,0.25,0.5,0.5,-0.3,-1.3,0.0,0.0,0.5,-0.15,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,01399.png,0.0,0.225,0.0,0.8,0.0,0.25,0.5,0.5,0.225,0.8,0.25,0.0,0.5,0.1125,,,,,,,,
data\baseline\2,spread_spectrum,cover_vs_stego,cover,stego,01499.png,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,6.45,25.7,0.25,-0.0333333333333333,0.5166666666666666,3.3325,0.025,6.4750000000000005,0.1,25.8,0.0,0.25,0.5333333333333333,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,3.875,15.4,0.25,-0.0333333333333333,0.5166666666666666,2.002083333333333,0.0,3.875,0.0,15.4,0.0,0.25,0.5333333333333333,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,5.775,23.0,0.25,0.0,0.5,2.8875,0.0,5.775,0.0,23.0,0.0,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,4.875,19.4,0.0,0.0,0.5,2.4375,0.075,4.95,0.3,19.7,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,5.8500000000000005,23.3,0.25,0.0,0.5,2.9250000000000003,0.0,5.8500000000000005,0.0,23.3,0.0,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,6.875,27.4,0.25,-0.0666666666666666,0.5333333333333333,3.6666666666666665,0.0,6.875,0.0,27.4,0.0,0.25,0.5666666666666667,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,5.625,22.4,0.25,-0.0666666666666667,0.5333333333333334,3.0000000000000004,0.0,5.625,0.0,22.4,0.0,0.25,0.5666666666666668,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,6.425,25.6,0.25,0.0,0.5,3.2125,0.025,6.45,0.1,25.7,0.0,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,5.825,23.4,0.0,0.0,0.5,2.9125,0.175,6.0,0.5,23.9,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,5.85,23.3,0.0,0.0,0.5,2.925,0.025,5.875,0.1,23.4,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,7.025,28.0,0.25,0.0,0.5,3.5125,0.0,7.025,0.0,28.0,0.0,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,7.0,27.9,0.0,0.0,0.5,3.5,0.025,7.025,0.1,28.0,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.6,30.3,0.0,0.0,0.5,3.8,0.05,7.65,0.2,30.5,0.25,0.25,0.5,0.5
data\baseline\2,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,6.425000000000001,25.6,0.0,0.0,0.5,3.2125000000000004,0.05,6.4750000000000005,0.2,25.8,0.25,0.25,0.5,0.5
data\baseline\2,statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.425,0.0,1.0,0.0,0.75,0.5,0.5,0.425,1.0,0.75,0.0,0.5,0.2125,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.2249999999999999,0.4,0.6,0.25,0.25,0.5,0.5333333333333333,0.1249999999999999,0.1999999999999999,0.0,0.0333333333333333,0.5166666666666666,0.0645833333333333,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.15,0.0,0.3,0.0,0.0,0.5,0.5,0.15,0.3,0.0,0.0,0.5,0.075,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.5,0.05,0.2,0.0,0.0,0.5,0.025,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.3,0.0,0.6,0.0,0.5,0.5333333333333333,0.5333333333333333,0.3,0.6,0.5,0.0,0.5333333333333333,0.16,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.425,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.425,1.0,0.5,0.0333333333333333,0.5166666666666666,0.2195833333333333,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00799.png,0.15,0.15,0.2,0.3,0.25,0.0,0.5,0.5,-2.775557561562892e-17,0.0999999999999999,-0.25,0.0,0.5,-1.3877787807814457e-17,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.475,0.0,1.0,0.0,0.75,0.5666666666666668,0.5333333333333333,0.475,1.0,0.75,-0.0333333333333334,0.55,0.26125,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.475,0.1,1.0,0.0,0.75,0.5,0.5,0.4499999999999999,0.9,0.75,0.0,0.5,0.2249999999999999,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5333333333333333,0.4,0.9,0.5,0.0333333333333333,0.5166666666666666,0.2066666666666666,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.175,1.6,0.7,0.25,0.25,0.5,0.5,-0.225,-0.9000000000000001,0.0,0.0,0.5,-0.1125,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.2,0.0,0.8,0.0,0.25,0.5,0.5,0.2,0.8,0.25,0.0,0.5,0.1,,,,,,,,
data\baseline\2,statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.275,0.0,1.0,0.0,0.25,0.5,0.5,0.275,1.0,0.25,0.0,0.5,0.1375,,,,,,,,
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.15,0.6,0.25,0.0,0.5,0.075,0.025,0.175,0.1,0.7,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.025,0.1,0.25,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.2,0.8,0.0,0.0,0.5,0.1,0.075,0.275,0.3,1.1,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.175,0.7,0.25,0.0,0.5,0.0875,0.0,0.175,0.0,0.7,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,-0.0666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.05,0.2,0.25,-0.0333333333333333,0.5166666666666666,0.0258333333333333,0.0,0.05,0.0,0.2,0.0,0.25,0.5333333333333333,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.25,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,-0.1249999999999999,-0.3,0.0,0.0,0.5,-0.0624999999999999,0.175,0.05,0.5,0.2,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.025,0.05,0.1,0.2,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.1,0.4,0.25,0.0,0.5,0.05,0.0,0.1,0.0,0.4,0.0,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0499999999999999,0.1999999999999999,0.0,0.0,0.5,0.0249999999999999,0.025,0.075,0.1,0.3,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.1249999999999999,0.4999999999999999,0.0,0.0,0.5,0.0624999999999999,0.05,0.175,0.2,0.7,0.25,0.25,0.5,0.5
data\baseline\2,statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.15,0.6000000000000001,0.0,0.0,0.5,0.075,0.05,0.2,0.2,0.8,0.25,0.25,0.5,0.5
data\baseline\3,dct,cover_vs_stego,cover,stego,00099.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00199.png,0.1,0.425,0.4,1.0,0.25,0.75,0.5,0.5,0.325,0.6,0.5,0.0,0.5,0.1625,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00299.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.25,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00399.png,0.0,0.225,0.0,0.5,0.0,0.25,0.5,0.5,0.225,0.5,0.25,0.0,0.5,0.1125,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00499.png,0.0,0.6,0.0,1.0,0.0,0.75,0.5,0.5,0.6,1.0,0.75,0.0,0.5,0.3,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00599.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00699.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00799.png,0.15,0.5,0.2,1.0,0.25,0.5,0.5,0.5,0.35,0.8,0.25,0.0,0.5,0.175,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00899.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5666666666666668,0.5,0.5,1.0,0.5,-0.0666666666666667,0.5333333333333334,0.2666666666666667,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,01099.png,0.025,0.275,0.1,1.0,0.0,0.25,0.5,0.5,0.25,0.9,0.25,0.0,0.5,0.125,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,01199.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,01299.png,0.4,0.325,1.6,1.0,0.25,0.25,0.5,0.5,-0.075,-0.6000000000000001,0.0,0.0,0.5,-0.0375,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,01399.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data\baseline\3,dct,cover_vs_stego,cover,stego,01499.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.5,0.4,1.0,0.5,0.0,0.5,0.2,,,,,,,,
